step,track_lin_vel_xy_exp,track_ang_vel_z_exp,lin_vel_z_l2,ang_vel_xy_l2,dof_torques_l2,dof_acc_l2,action_rate_l2,flat_orientation_l2,dof_pos_limits,termination_penalty,curr_vel,cmd_vel_given,track_lin_vel_xy,joint_angles,joint_symmetry_reward,stride_consistency,torso_orientation,phase_contact,phase_contact_per_cycle,alternation_contact,progressive_step,foot_cycle_sym,symmetric_foot_airtime,feet_no_slip_condition,com_step_reward,paper_cycle_reward,alive,policy[0],policy[1],policy[2],policy[3],policy[4],policy[5],policy[6],policy[7],policy[8],policy[9],policy[10],policy[11],policy[12],policy[13],policy[14],policy[15],policy[16],policy[17],policy[18],policy[19],policy[20],policy[21],policy[22],policy[23],policy[24],policy[25],policy[26],policy[27],policy[28],critic[0],critic[1],critic[2],critic[3],critic[4],critic[5],critic[6],critic[7],critic[8],critic[9],critic[10],critic[11],critic[12],critic[13],critic[14],critic[15],critic[16],critic[17],critic[18],critic[19],critic[20],critic[21],critic[22],critic[23],critic[24],critic[25],critic[26],critic[27],critic[28],critic[29],critic[30],critic[31]
3095,0.9980895519256592,0.5,0.0,0.0,-3.248988389968872,-0.000536340638063848,-0.03872683271765709,0.0,0.0,0.0,-1.035266039561833e-10,-1.000000013351432e-10,29.82266616821289,-2.5262649059295654,0.0,-8.0,8.0,0.0,0.0,4.0,59.999996185302734,0.0,0.0,-0.03974182903766632,0.0,33.621192932128906,0.15000000596046448,-0.050660595297813416,0.1423175185918808,0.1568390280008316,-0.05902310088276863,0.048298683017492294,-1.0460546016693115,-2.0,0.0,0.0,0.350790411233902,-1.5290018320083618,-0.08317878842353821,-0.14350372552871704,-0.9292093515396118,0.16175921261310577,1.2709397077560425,0.045337796211242676,-0.05900957062840462,-0.007452270481735468,0.07321866601705551,-0.3482363522052765,0.3956943452358246,0.3687603175640106,-0.12514299154281616,-1.0357389450073242,2.8177835941314697,4.784597396850586,0.5225142240524292,-0.8526305556297302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3096,0.9402897953987122,0.5,0.0,0.0,-3.2790563106536865,-0.0007392834522761405,-0.036128830164670944,0.0,0.0,0.0,-1.0627444757549398e-10,-1.000000013351432e-10,28.73023223876953,-2.2450203895568848,0.0,-8.0,8.0,0.0,0.0,4.0,59.999996185302734,0.0,0.0,-0.030581556260585785,0.0,31.9056339263916,0.15000000596046448,-0.12411999702453613,-0.14434851706027985,-0.14964444935321808,-0.048153106123209,-0.01813185214996338,-0.9971150159835815,-2.0,0.0,0.0,0.3483520746231079,-1.539172649383545,-0.0950741395354271,-0.11784449964761734,-0.9926747679710388,0.2497788518667221,1.3439438343048096,0.07345173507928848,-0.1570962518453598,-0.06634216755628586,0.12089886516332626,-0.271621435880661,0.4226128160953522,0.3696787357330322,-0.1299615502357483,-1.0613571405410767,4.500046730041504,3.900179862976074,0.3827056586742401,-0.923870325088501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3097,0.9270830154418945,0.5,0.0,0.0,-3.2217516899108887,-0.00034336288808844984,-0.050367143005132675,0.0,0.0,0.0,-1.1294699203689973e-10,-1.000000013351432e-10,26.896921157836914,-2.0513675212860107,0.0,-8.0,8.0,0.0,0.0,4.0,59.999996185302734,0.0,0.0,-0.08421379327774048,0.0,27.339319229125977,0.15000000596046448,0.01824231445789337,-0.3885529041290283,0.17946065962314606,-0.0996890664100647,-0.007955029606819153,-1.0425643920898438,-2.0,0.0,0.0,0.36765897274017334,-1.5679994821548462,-0.09170430153608322,-0.10119552165269852,-1.0538808107376099,0.3234638571739197,1.429879069328308,0.024348711594939232,-0.09333571046590805,-0.0549088716506958,0.07459225505590439,-0.31200864911079407,0.4234711825847626,0.4452733099460602,-0.09613579511642456,-1.163521647453308,6.44777250289917,2.7904515266418457,0.23344457149505615,-0.9723700881004333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3098,0.8740185499191284,0.5,0.0,0.0,-1.6221994161605835,-0.002126474864780903,-0.0248646829277277,0.0,0.0,0.0,-1.1559379842207562e-10,-1.000000013351432e-10,25.299867630004883,-1.8872601985931396,0.0,-8.0,8.0,0.0,0.0,4.0,59.999996185302734,0.0,0.0,-0.011223455891013145,0.0,13.14875316619873,0.15000000596046448,0.13111867010593414,-0.21265681087970734,-0.06552302837371826,-0.11785362660884857,0.004879329353570938,-1.033331274986267,-2.0,0.0,0.0,0.3721964359283447,-1.587240219116211,-0.09249333292245865,-0.09931515902280807,-1.1150870323181152,0.40092527866363525,1.484223484992981,0.013364327140152454,-0.08920251578092575,-0.07912981510162354,-0.007379844784736633,-0.2155003547668457,0.36408373713493347,0.1690971404314041,-0.12267312407493591,-1.1612919569015503,7.446900367736816,1.57081937789917,0.07846391946077347,-0.9969169497489929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3099,0.9828851819038391,0.5,0.0,0.0,-2.2112581729888916,-0.001254535629414022,-0.012966513633728027,0.0,0.0,0.0,-1.1363633645178339e-10,-1.000000013351432e-10,27.70639991760254,-1.6197569370269775,0.0,-8.0,8.0,0.0,0.0,4.0,59.999996185302734,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.030980274081230164,0.1467328816652298,0.05086700618267059,-0.14577680826187134,0.009169872850179672,-1.0160408020019531,-2.0,0.0,0.0,0.3686087727546692,-1.6099916696548462,-0.10443301498889923,-0.11915421485900879,-1.1249967813491821,0.4723369777202606,1.3933463096618652,0.05109119415283203,-0.07842641323804855,0.015089399181306362,-0.21815843880176544,-0.013927298597991467,0.3922302722930908,-0.48092326521873474,-0.29794418811798096,-1.0530331134796143,8.382776260375977,0.9557195901870728,-0.07844863086938858,-0.9969181418418884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100,0.9812873601913452,0.5,0.0,0.0,-2.1873700618743896,-0.0009919527219608426,-0.0016326081240549684,0.0,0.0,0.0,-1.0669048283729055e-10,-1.000000013351432e-10,29.157501220703125,-1.3800418376922607,0.0,-8.0,8.0,0.0,0.0,4.0,59.999996185302734,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,-0.13134220242500305,0.14034830033779144,0.09553791582584381,-0.05803168937563896,0.017054881900548935,-0.9634894728660583,-2.0,0.0,0.0,0.38659343123435974,-1.642149567604065,-0.09183306246995926,-0.1885693222284317,-1.104279637336731,0.566503643989563,1.2923132181167603,0.1039847657084465,-0.14061339199543,-0.0016739488346502185,-0.28600504994392395,0.08997678756713867,0.3544555604457855,-0.4802265763282776,-0.3980555236339569,-0.9968440532684326,8.75594425201416,0.8516668081283569,-0.2334296554327011,-0.9723737239837646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3101,0.9150632619857788,0.5,0.0,0.0,-2.1275336742401123,-0.0022162017412483692,-0.0005396355991251767,0.0,0.0,0.0,-9.816461532530241e-11,-1.000000013351432e-10,29.290315628051758,-1.3469748497009277,0.0,-1.4034634828567505,8.0,0.0,0.0,4.0,59.999996185302734,0.0,0.0,-0.2346648871898651,0.0,31.9052734375,0.15000000596046448,0.1711883693933487,0.7013527750968933,-0.0018153339624404907,-0.0458001084625721,0.04584473744034767,-1.0031635761260986,-2.0,0.0,0.0,0.3983464539051056,-1.66074800491333,-0.08518707007169724,-0.22103998064994812,-1.0969122648239136,0.5700244903564453,1.2021231651306152,-0.041054874658584595,-0.06137940287590027,0.08329641819000244,-0.22445188462734222,0.14058829843997955,0.017917757853865623,-0.49428829550743103,-0.4320647418498993,-0.9820024967193604,8.974912643432617,0.783552885055542,-0.3826632797718048,-0.9238879084587097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3102,0.9887223839759827,0.5,0.0,0.0,-1.9493436813354492,-0.0055257054045796394,-0.0025135742034763098,0.0,0.0,0.0,-9.31920443592027e-11,-1.000000013351432e-10,29.857128143310547,-1.3238732814788818,0.0,-1.4034634828567505,8.0,0.0,0.0,4.0,59.999996185302734,0.0,0.0,-0.26272186636924744,0.0,33.62104034423828,0.15000000596046448,0.18944264948368073,0.142820343375206,-0.18885259330272675,-0.06073172017931938,0.005893830209970474,-0.9523846507072449,-2.0,0.0,0.0,0.38505417108535767,-1.6701568365097046,-0.08151708543300629,-0.259492427110672,-1.0563167333602905,0.56929612159729,1.1027195453643799,0.022143924608826637,-0.06229528412222862,0.035954684019088745,-0.12944523990154266,0.2099635899066925,0.12931223213672638,-0.45945319533348083,-0.31664547324180603,-0.9509958028793335,8.4981689453125,0.6846091747283936,-0.5225011706352234,-0.8526385426521301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3103,0.9942538738250732,0.5,0.0,0.0,-1.7742035388946533,-0.0001419502223143354,-0.0028474300634115934,0.0,0.0,0.0,-1.0167666708582601e-10,-1.000000013351432e-10,29.999589920043945,-1.3108412027359009,0.0,-1.4034634828567505,8.0,0.0,0.0,4.0,59.999996185302734,0.0,0.0,-0.0897926539182663,0.0,34.40547561645508,0.15000000596046448,-0.17968067526817322,0.12893910706043243,-0.1859530210494995,-0.06168398633599281,-0.012002017349004745,-0.9807153940200806,-2.0,0.0,0.0,0.37434810400009155,-1.6992384195327759,-0.07658465206623077,-0.2916738986968994,-1.0044044256210327,0.576999843120575,0.9913063049316406,0.03158925101161003,-0.06989886611700058,-0.012349712662398815,-0.17822425067424774,0.182046040892601,0.061830367892980576,-0.5206742286682129,-0.3535235524177551,-0.9735398292541504,9.028908729553223,0.6501118540763855,-0.6494460701942444,-0.7604076862335205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3104,0.9862667918205261,0.5,0.0,0.0,-1.6144776344299316,-0.0012346362927928567,-0.0018810546025633812,0.0,0.0,0.0,-1.0007451811677726e-10,-1.000000013351432e-10,29.924375534057617,-1.291368007659912,0.0,-1.4034634828567505,8.0,0.0,0.0,4.0,59.999996185302734,0.0,0.0,-0.04572782292962074,0.0,34.81586837768555,0.15000000596046448,0.06579004228115082,-0.3443279266357422,-0.01940159499645233,-0.053390923887491226,0.005623660981655121,-1.0339462757110596,-2.0,0.0,0.0,0.3866211771965027,-1.7099575996398926,-0.09004398435354233,-0.3377319872379303,-0.9817668199539185,0.5936936736106873,0.922633707523346,-0.04467734321951866,-0.14853046834468842,-0.022801825776696205,-0.11424549669027328,0.2030905783176422,0.10728490352630615,-0.2694878578186035,-0.3748224675655365,-0.9146244525909424,9.439910888671875,0.77363520860672,-0.7604005932807922,-0.6494543552398682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3105,0.9496293067932129,0.5,0.0,0.0,-1.6002343893051147,-8.050916221691296e-05,-0.003821313614025712,0.0,0.0,0.0,-1.0807462563766634e-10,-1.000000013351432e-10,28.463363647460938,-1.2038997411727905,0.0,-1.4034634828567505,8.0,0.0,0.0,4.0,59.999996185302734,0.0,0.0,-0.013345371931791306,0.0,35.04869079589844,0.15000000596046448,0.06366308033466339,-0.32122302055358887,-0.031994834542274475,-0.06444214284420013,0.007908646017313004,-1.0023266077041626,-2.0,0.0,0.0,0.3704894781112671,-1.7329647541046143,-0.0814254879951477,-0.37134045362472534,-0.9440300464630127,0.6353511810302734,0.9219308495521545,-0.07096820324659348,-0.1180678978562355,-0.08849485218524933,-0.19039855897426605,0.22296932339668274,0.18338905274868011,-0.046359796077013016,-0.4362189471721649,-0.8493732213973999,10.035934448242188,0.9109671711921692,-0.8526328802108765,-0.5225104689598083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3106,0.9749939441680908,0.5,0.0,0.0,-1.6005730628967285,-0.0008942142594605684,-0.0003600433992687613,0.0,0.0,0.0,-1.1000290262019874e-10,-1.000000013351432e-10,28.414466857910156,-1.151205062866211,0.0,-1.4034634828567505,8.0,0.0,0.0,4.0,59.999996185302734,0.0,0.0,-0.006559152156114578,0.0,35.18499755859375,0.15000000596046448,0.09867529571056366,-0.18207739293575287,0.04130646586418152,-0.1372767984867096,0.04111861065030098,-0.9491665363311768,-2.0,0.0,0.0,0.37875795364379883,-1.7606998682022095,-0.09405846893787384,-0.40238213539123535,-0.9016329050064087,0.6608811020851135,0.8657803535461426,0.020491749048233032,-0.07121601700782776,0.0002151250810129568,-0.17045138776302338,0.246439129114151,0.16010890901088715,-0.21992354094982147,-0.4859265983104706,-0.8005064129829407,10.039098739624023,0.734514594078064,-0.9238720536231995,-0.3827015161514282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3107,0.9835496544837952,0.5,0.0,0.0,-1.6067336797714233,-0.003809868823736906,-0.0002144884056178853,0.0,0.0,0.0,-1.0734985816940323e-10,-1.000000013351432e-10,29.083316802978516,-1.144669771194458,0.0,-1.4034634828567505,8.0,0.0,0.0,4.0,59.999996185302734,0.0,0.0,-0.006342813838273287,0.0,35.261837005615234,0.15000000596046448,-0.013333186507225037,-0.10975287854671478,0.09689043462276459,-0.1163981705904007,-0.048264700919389725,-0.9481813311576843,-2.0,0.0,0.0,0.36346620321273804,-1.7797526121139526,-0.10428892076015472,-0.45089733600616455,-0.8418248891830444,0.7089725732803345,0.7818397879600525,-0.05472473055124283,-0.11820676177740097,0.03095237724483013,-0.22210872173309326,0.1695433109998703,0.2290196716785431,-0.2911027669906616,-0.5166937112808228,-0.7713489532470703,10.117851257324219,0.6185399889945984,-0.9723640084266663,-0.2334699183702469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3108,0.9909278750419617,0.5,0.0,0.0,-1.612195372581482,-0.00016316122491843998,-0.0010377487633377314,0.0,0.0,0.0,-1.0195443794769332e-10,-1.000000013351432e-10,29.998441696166992,-1.0562015771865845,0.0,-1.4034634828567505,8.0,0.0,0.0,4.0,59.999996185302734,0.0,0.0,-1.2344365131866653e-05,0.0,35.29669952392578,0.15000000596046448,-0.045994192361831665,0.06022168695926666,0.038347721099853516,-0.07241880893707275,-0.00731273740530014,-1.0310484170913696,-2.0,0.0,0.0,0.3636660873889923,-1.795027256011963,-0.0861649289727211,-0.4992586076259613,-0.8234278559684753,0.7519766092300415,0.7565385103225708,-0.05803651362657547,-0.1172218918800354,0.01249774731695652,-0.2945540249347687,0.11146626621484756,0.2508358061313629,-0.09129779785871506,-0.6533236503601074,-0.7311431765556335,10.378952026367188,0.7423019409179688,-0.9969173073768616,-0.0784594789147377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3109,0.9958989024162292,0.5,0.0,0.0,-1.6065465211868286,-0.0003039496368728578,-0.000531752419192344,0.0,0.0,0.0,-9.841816250855118e-11,-1.000000013351432e-10,29.999996185302734,-0.9959844946861267,0.0,-1.4034634828567505,8.0,0.0,0.0,4.0,59.999996185302734,0.0,0.0,-0.0028268827591091394,0.0,35.29669952392578,0.15000000596046448,-0.007852360606193542,0.08289097249507904,0.031781405210494995,-0.1140144020318985,-0.04730072617530823,-1.02470862865448,-2.0,0.0,0.0,0.3608216941356659,-1.8220469951629639,-0.09980625659227371,-0.5496439337730408,-0.7794429063796997,0.8125053644180298,0.7403903007507324,0.019925428554415703,-0.12297916412353516,0.0007179975509643555,-0.2901259660720825,0.20565612614154816,0.3503211438655853,-0.07233574986457825,-0.6992164850234985,-0.6529678106307983,10.175735473632812,0.6817979216575623,-0.9969177842140198,0.07845307141542435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3110,0.9976130723953247,0.5,0.0,0.0,-1.6026618480682373,-0.0010032873833552003,-0.0005225318018347025,0.0,0.0,0.0,-1.0290086838171675e-10,-1.000000013351432e-10,29.858675003051758,-0.9992475509643555,0.0,-1.4034634828567505,8.0,0.0,0.0,4.0,59.999996185302734,0.0,0.0,-0.0055241030640900135,0.0,35.2618408203125,0.15000000596046448,0.19808368384838104,0.3744134306907654,0.06302286684513092,-0.043374691158533096,0.03323182836174965,-0.9568171501159668,-2.0,0.0,0.0,0.3571232557296753,-1.8400291204452515,-0.09248849004507065,-0.6078858971595764,-0.7167776226997375,0.8730617165565491,0.6759178042411804,-0.016370361670851707,-0.07410204410552979,0.012075835838913918,-0.31210559606552124,0.24232564866542816,0.35207614302635193,-0.24083678424358368,-0.772923469543457,-0.5896108150482178,10.021415710449219,0.5439873337745667,-0.9723726511001587,0.23343399167060852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3111,0.781203031539917,0.5,0.0,0.0,-1.6040583848953247,-0.0036713711451739073,-0.003562436904758215,0.0,0.0,0.0,-1.1140478817228683e-10,-1.000000013351432e-10,25.62295150756836,-1.1009950637817383,0.0,-1.4034634828567505,8.0,0.0,0.0,4.0,59.999996185302734,0.0,0.0,-0.004815665073692799,0.0,35.18500900268555,0.15000000596046448,-0.026333972811698914,-0.44693607091903687,0.02293388545513153,-0.10058468580245972,0.04406176880002022,-0.9815754890441895,-2.0,0.0,0.0,0.3553372025489807,-1.8692103624343872,-0.09767961502075195,-0.659641444683075,-0.6396826505661011,0.9298160076141357,0.5883092284202576,-0.019851192831993103,-0.08919036388397217,-0.007918382063508034,-0.1844959557056427,0.44485703110694885,0.3451606035232544,-0.4216121733188629,-0.7523047924041748,-0.46879908442497253,9.456375122070312,0.3958245515823364,-0.9238861799240112,0.3826673924922943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3112,0.9065945744514465,0.5,0.0,0.0,-1.640997052192688,-0.0021015964448451996,-0.0003990755067206919,0.0,0.0,0.0,-1.2117022663016286e-10,-1.000000013351432e-10,23.750532150268555,-1.2324317693710327,0.0,-1.4034634828567505,8.0,0.0,0.0,4.0,59.999996185302734,0.0,0.0,-0.00140657857991755,0.0,35.04871368408203,0.15000000596046448,-0.07641345262527466,-0.25738418102264404,-0.11719311028718948,-0.05731935426592827,0.037058550864458084,-1.0253838300704956,-2.0,0.0,0.0,0.3469216823577881,-1.8837658166885376,-0.09520761668682098,-0.7158916592597961,-0.5793418884277344,0.9868579506874084,0.5093648433685303,-0.030958427116274834,-0.10897840559482574,0.030979324132204056,-0.26818692684173584,0.2913707196712494,0.29567092657089233,-0.342478483915329,-0.7889106273651123,-0.48581773042678833,9.27352523803711,0.32622677087783813,-0.8526521921157837,0.5224789381027222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3113,0.9426462650299072,0.5,0.0,0.0,-1.606146216392517,-0.0009311031317338347,-0.0022283673752099276,0.0,0.0,0.0,-1.1425497353778624e-10,-1.000000013351432e-10,26.745891571044922,-1.3397612571716309,0.0,-1.4034634828567505,8.0,0.0,0.0,4.0,59.999996185302734,0.0,0.0,-7.65415170462802e-05,0.0,34.81590270996094,0.15000000596046448,-0.10658140480518341,0.13928548991680145,-0.03344199061393738,-0.10758834332227707,-0.01734456792473793,-0.9870956540107727,-2.0,0.0,0.0,0.34734946489334106,-1.9137507677078247,-0.10178576409816742,-0.7711234092712402,-0.5309110879898071,1.0511293411254883,0.44937434792518616,-0.012380820699036121,-0.0942428931593895,-0.02388310432434082,-0.310310035943985,0.2928908169269562,0.2890034019947052,-0.24773989617824554,-0.8848425149917603,-0.42898261547088623,8.815003395080566,0.31352698802948,-0.7604047656059265,0.6494494676589966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3114,0.9121975898742676,0.5,0.0,0.0,-1.6060057878494263,-0.0020989985205233097,-0.011624357663094997,0.0,0.0,0.0,-1.1335388877542485e-10,-1.000000013351432e-10,26.562026977539062,-1.5678277015686035,0.0,-1.4034634828567505,8.0,0.0,0.0,4.0,59.999996185302734,0.0,0.0,-8.870942110661417e-05,0.0,34.40555191040039,0.15000000596046448,0.0908374935388565,0.10856752097606659,0.033639758825302124,-0.10850705951452255,-0.0005577206611633301,-1.0341821908950806,-2.0,0.0,0.0,0.3550841808319092,-1.927643895149231,-0.1091034859418869,-0.8369193077087402,-0.47109463810920715,1.096265196800232,0.35456594824790955,-0.04035767912864685,-0.1340487003326416,-0.020652011036872864,-0.3236614763736725,0.23180197179317474,0.30159875750541687,-0.446805864572525,-0.9498484134674072,-0.3662929832935333,7.754749298095703,0.13991421461105347,-0.649450957775116,0.7604034543037415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3115,0.9695821404457092,0.5,0.0,0.0,-1.6071455478668213,-0.0015935429837554693,-0.01775071769952774,0.0,0.0,0.0,-1.1260956056524662e-10,-1.000000013351432e-10,27.684890747070312,-1.723703145980835,0.0,-1.4034634828567505,8.0,0.0,0.0,4.0,59.999996185302734,0.0,0.0,-0.013606726191937923,0.0,33.621192932128906,0.15000000596046448,-0.1346205472946167,0.3970072865486145,-0.005052119493484497,-0.06667423248291016,-0.027263164520263672,-0.9760036468505859,-2.0,0.0,0.0,0.355878084897995,-1.9562126398086548,-0.09115314483642578,-0.9061368703842163,-0.4190128743648529,1.1793957948684692,0.30212315917015076,0.048423077911138535,-0.07711564749479294,-0.005111002828925848,-0.3757520616054535,0.1994601935148239,0.3658156991004944,-0.1797686666250229,-1.1034493446350098,-0.30245983600616455,6.434283256530762,0.20134223997592926,-0.5225066542625427,0.8526352047920227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3116,0.8453587889671326,0.5,0.0,0.0,-1.055414080619812,-0.0013664503348991275,-0.2186388522386551,0.0,0.0,0.0,-1.1347008055384578e-10,-1.000000013351432e-10,25.66043472290039,-2.0488035678863525,0.0,-1.4034634828567505,8.0,0.0,0.0,4.0,59.999996185302734,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.16097955405712128,0.13403205573558807,-0.17375142872333527,-0.10580234974622726,0.004113603383302689,-1.0166563987731934,-2.0,0.0,0.0,0.3445364534854889,-1.972054362297058,-0.08848452568054199,-0.9830431938171387,-0.3535429835319519,1.2679080963134766,0.22536006569862366,-0.010750943794846535,-0.09383774548768997,0.019027119502425194,-0.3373337984085083,0.37667831778526306,0.42766186594963074,-0.3640238046646118,-1.1654804944992065,-0.16545826196670532,1.7630709409713745,0.056272029876708984,-0.3826974034309387,0.9238737225532532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3117,0.9038445353507996,0.5,0.0,0.0,-1.6424914598464966,-0.0019599096849560738,-0.11819499731063843,0.0,0.0,0.0,-1.1865530780141853e-10,-1.000000013351432e-10,24.6453857421875,-2.548466444015503,0.0,-1.4034634828567505,8.0,0.0,0.0,4.0,59.999996185302734,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,-0.1394374966621399,0.15383996069431305,-0.0012466013431549072,-0.10416732728481293,0.018797222524881363,-0.9576001167297363,-2.0,0.0,0.0,0.35565701127052307,-2.003748655319214,-0.08620890974998474,-1.0428274869918823,-0.272151917219162,1.1798958778381348,0.14145998656749725,0.05749006196856499,-0.0973561629652977,0.010605037212371826,-0.39012840390205383,0.39108237624168396,-0.4353513717651367,-0.3834703266620636,-1.2286756038665771,-0.04511750489473343,-1.6710176467895508,-0.033503457903862,-0.23346558213233948,0.9723650813102722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3118,0.9355069994926453,0.5,0.0,0.0,-1.8189260959625244,-0.00013717486581299454,-0.0008189732325263321,0.0,0.0,0.0,-1.1470273342251147e-10,-1.000000013351432e-10,26.49220848083496,-2.7639145851135254,0.0,-1.4034634828567505,8.0,0.0,0.0,4.0,59.999996185302734,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,-0.0776352658867836,0.3838678002357483,0.013364717364311218,-0.10238017141819,-0.014647338539361954,-0.9540161490440369,-2.0,0.0,0.0,0.3690434694290161,-2.0200860500335693,-0.07384195178747177,-1.1211992502212524,-0.2003713846206665,1.1083331108093262,0.12906207144260406,0.06715648621320724,-0.08683457970619202,0.028266822919249535,-0.41510993242263794,0.3554469645023346,-0.3996121287345886,0.01187809742987156,-1.3080662488937378,0.12545746564865112,-1.8083300590515137,0.13276121020317078,-0.07845503836870193,0.9969176650047302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
